"2022-08-05 04:36:45am "," update "," UPDATE product_details SET `product_name` = 'Lorem Ipsum - 2807197673632', `product_code` = '2807197673632', `short_code` = 'lorem-ipsum-2807197673632', `short_description` = 'Lorem ipsum dolor sit amet, consectetur adipiscing elit. ', `description` = '<p><span style='color: rgb(0, 0, 0); font-family: ""Open Sans"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: justify; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras ornare ipsum a erat tincidunt faucibus. Vivamus augue libero, accumsan quis varius id, efficitur et sapien. Maecenas vel nisi nunc.</span></p>', `brand_id` = '1', `category_id` = '1', `group_id` = NULL, `group_unit_id` = NULL, `reach_in` = NULL, `mrp_price` = '350', `discount` = '', `net_price` = '350', `tax` = '0', `is_new` = 0, `is_best_seller` = 0, `meta_title` = 'Lorem ipsum dolor sit amet,', `meta_keyword` = 'Lorem ipsum dolor sit amet,', `meta_description` = 'Lorem ipsum dolor sit amet,', `modified_by` = '1', `modified` = '2022-08-05 01:06:45', `is_active` = 1 WHERE 1=1  and product_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:38am "," update "," UPDATE product_details SET `product_name` = 'Lorem Ipsum - 2807197673632', `product_code` = '2807197673632', `short_code` = 'lorem-ipsum-2807197673632', `short_description` = 'Lorem ipsum dolor sit amet, consectetur adipiscing elit. ', `description` = '<p><span style='color: rgb(0, 0, 0); font-family: ""Open Sans"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: justify; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras ornare ipsum a erat tincidunt faucibus. Vivamus augue libero, accumsan quis varius id, efficitur et sapien. Maecenas vel nisi nunc.</span></p>', `brand_id` = '4', `category_id` = '1', `mrp_price` = '350', `discount` = '', `net_price` = '350', `tax` = '0', `meta_title` = 'Lorem ipsum dolor sit amet,', `meta_keyword` = 'Lorem ipsum dolor sit amet,', `meta_description` = 'Lorem ipsum dolor sit amet,', `modified_by` = '1', `modified` = '2022-08-05 01:27:38', `is_active` = 1 WHERE 1=1  and product_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:38am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 1, '1,2,3,4', '2022-08-05 01:27:38') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:38am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 2, '6,7,8,10', '2022-08-05 01:27:38') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:38am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 3, '14,15,29', '2022-08-05 01:27:38') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:38am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 4, '33,34', '2022-08-05 01:27:38') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:38am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 5, '46,47', '2022-08-05 01:27:38') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:52am "," update "," UPDATE product_details SET `product_name` = 'Lorem Ipsum - 2807197673632', `product_code` = '2807197673632', `short_code` = 'lorem-ipsum-2807197673632', `short_description` = 'Lorem ipsum dolor sit amet, consectetur adipiscing elit. ', `description` = '<p><span style='color: rgb(0, 0, 0); font-family: ""Open Sans"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: justify; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras ornare ipsum a erat tincidunt faucibus. Vivamus augue libero, accumsan quis varius id, efficitur et sapien. Maecenas vel nisi nunc.</span></p>', `brand_id` = '4', `category_id` = '1', `mrp_price` = '350', `discount` = '', `net_price` = '350', `tax` = '0', `meta_title` = 'Lorem ipsum dolor sit amet,', `meta_keyword` = 'Lorem ipsum dolor sit amet,', `meta_description` = 'Lorem ipsum dolor sit amet,', `modified_by` = '1', `modified` = '2022-08-05 01:27:52', `is_active` = 1 WHERE 1=1  and product_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:52am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 1, '1,2,3,4', '2022-08-05 01:27:52') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:52am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 2, '6,7,8,10', '2022-08-05 01:27:52') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:52am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 3, '14,15,29', '2022-08-05 01:27:52') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:52am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 4, '33,34', '2022-08-05 01:27:52') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:52am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('1', 5, '46,47', '2022-08-05 01:27:52') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
"2022-08-05 04:57:52am "," update "," UPDATE product_details SET `image` = 'pr-11.jpg|pr-12.jpg|pr-15.jpg|pr-16.jpg|pr-26.jpg|pr-28.jpg' WHERE 1=1  and product_id = '1' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/1"
